test,metodo,n_iter,trial,error_abs,error_rel,error_max
test_15_segundos,GS,31,0,0.00010074283363800175,9.4686340760067e-05,3.8158745099999003e-07
test_15_segundos,GS,31,1,0.0001007288705499994,9.467320954327155e-05,3.815344769998036e-07
test_15_segundos,GS,31,2,0.00010073632953100445,9.468022415336499e-05,3.8156277499981454e-07
test_15_segundos,GS,31,3,0.00010074276883700236,9.468627981491682e-05,3.815872049999381e-07
test_15_segundos,GS,31,4,0.00010074259321499868,9.468611465077986e-05,3.815865389999139e-07
test_15_segundos,GS,31,5,0.00010074668779100148,9.468996529112027e-05,3.816020729999984e-07
test_15_segundos,GS,31,6,0.00010074687517299876,9.469014149994639e-05,3.816027839998338e-07
test_15_segundos,GS,31,7,0.00010073318179700053,9.467726391342582e-05,3.8155083299990823e-07
test_15_segundos,GS,31,8,0.00010072790646900187,9.467230288990331e-05,3.8153081899990234e-07
test_15_segundos,GS,31,9,0.00010073743854499991,9.468126707690693e-05,3.815669829998654e-07
test_15_segundos,GS,32,0,8.16790954250012e-05,7.675836071762528e-05,3.092617679998407e-07
test_15_segundos,GS,32,1,8.168113031900124e-05,7.676027439216982e-05,3.092694879998272e-07
test_15_segundos,GS,32,2,8.167090665600038e-05,7.675065979755376e-05,3.0923069999988853e-07
test_15_segundos,GS,32,3,8.16847763370023e-05,7.676370318087823e-05,3.092833199998257e-07
test_15_segundos,GS,32,4,8.166937779600014e-05,7.674922201961594e-05,3.0922489999986834e-07
test_15_segundos,GS,32,5,8.168093012300255e-05,7.676008611165684e-05,3.092687279999083e-07
test_15_segundos,GS,32,6,8.168613187800102e-05,7.676497796356648e-05,3.0928846300000076e-07
test_15_segundos,GS,32,7,8.16890632280021e-05,7.676773467485827e-05,3.09299583999955e-07
test_15_segundos,GS,32,8,8.168459955199937e-05,7.676353691532783e-05,3.0928264999996284e-07
test_15_segundos,GS,32,9,8.168260509600106e-05,7.676166129350815e-05,3.0927508299998484e-07
test_15_segundos,GS,33,0,6.623865550000067e-05,6.223781412864495e-05,2.5068247099988526e-07
test_15_segundos,GS,33,1,6.623347397199979e-05,6.223294129906428e-05,2.506628129998311e-07
test_15_segundos,GS,33,2,6.623009047600419e-05,6.222975938707925e-05,2.5064997699998995e-07
test_15_segundos,GS,33,3,6.624131317900168e-05,6.224031346427484e-05,2.506925539998584e-07
test_15_segundos,GS,33,4,6.622336974300055e-05,6.222343906304127e-05,2.5062447899979433e-07
test_15_segundos,GS,33,5,6.624160046200162e-05,6.224058364375527e-05,2.5069364399991044e-07
test_15_segundos,GS,33,6,6.623740243500136e-05,6.223663572856158e-05,2.5067771699995717e-07
test_15_segundos,GS,33,7,6.62337511130008e-05,6.223320195448063e-05,2.50663864999898e-07
test_15_segundos,GS,33,8,6.62341296330013e-05,6.223355790875401e-05,2.5066530099987147e-07
test_15_segundos,GS,33,9,6.623450116100047e-05,6.223390730356504e-05,2.506667099999582e-07
test_15_segundos,GS,34,0,5.371360870099929e-05,5.045897064009304e-05,2.0362035200007303e-07
test_15_segundos,GS,34,1,5.371450868500125e-05,5.0459817008372766e-05,2.036236830000454e-07
test_15_segundos,GS,34,2,5.371123345400106e-05,5.045673689949946e-05,2.0361155900010773e-07
test_15_segundos,GS,34,3,5.371404875900026e-05,5.045938448896393e-05,2.0362198100017624e-07
test_15_segundos,GS,34,4,5.3706871761000644e-05,5.0452635055300065e-05,2.03595412000138e-07
test_15_segundos,GS,34,5,5.371557699300235e-05,5.046082166715104e-05,2.0362763800000142e-07
test_15_segundos,GS,34,6,5.370996934200294e-05,5.045554811650747e-05,2.0360687900001367e-07
test_15_segundos,GS,34,7,5.3712009178999984e-05,5.045746641385846e-05,2.0361442999998654e-07
test_15_segundos,GS,34,8,5.371298258700162e-05,5.0458381824390556e-05,2.0361803400011438e-07
test_15_segundos,GS,34,9,5.371357857100357e-05,5.0458942292898275e-05,2.0362024000003705e-07
test_15_segundos,GS,35,0,4.355792809200107e-05,4.090803803471619e-05,1.6602371800001486e-07
test_15_segundos,GS,35,1,4.3561394012001206e-05,4.0911297578323015e-05,1.6603654900016612e-07
test_15_segundos,GS,35,2,4.3560354662001586e-05,4.0910320107232374e-05,1.6603270100012252e-07
test_15_segundos,GS,35,3,4.35625906800011e-05,4.091242299124041e-05,1.6604097900015276e-07
test_15_segundos,GS,35,4,4.356392303200145e-05,4.091367602770866e-05,1.6604591100005672e-07
test_15_segundos,GS,35,5,4.356887568299972e-05,4.091833378199997e-05,1.6606424600002466e-07
test_15_segundos,GS,35,6,4.356133609700045e-05,4.0911243137719026e-05,1.660363340000564e-07
test_15_segundos,GS,35,7,4.356067623400081e-05,4.091062254159938e-05,1.6603389200011212e-07
test_15_segundos,GS,35,8,4.3560498923001515e-05,4.0910455797824695e-05,1.6603323500005013e-07
test_15_segundos,GS,35,9,4.355945137900085e-05,4.0909470632781496e-05,1.660293570001324e-07
test_15_segundos,GS,36,0,3.5333920101002e-05,3.317359520588407e-05,1.355775790001009e-07
test_15_segundos,GS,36,1,3.5333538807999664e-05,3.317323659289709e-05,1.3557616800009484e-07
test_15_segundos,GS,36,2,3.53290168260021e-05,3.316898379061717e-05,1.3555942700001558e-07
test_15_segundos,GS,36,3,3.53303961980003e-05,3.317028103725911e-05,1.3556453300005676e-07
test_15_segundos,GS,36,4,3.533130224700091e-05,3.317113316456558e-05,1.3556788800014527e-07
test_15_segundos,GS,36,5,3.533462536800151e-05,3.3174258472253764e-05,1.3558019000005882e-07
test_15_segundos,GS,36,6,3.533532287599952e-05,3.317491449380638e-05,1.3558277300006194e-07
test_15_segundos,GS,36,7,3.5336224670003225e-05,3.317576258324985e-05,1.3558611100007723e-07
test_15_segundos,GS,36,8,3.5330522369001816e-05,3.3170399697774304e-05,1.3556500100004448e-07
test_15_segundos,GS,36,9,3.532828598300114e-05,3.3168296432514215e-05,1.3555672100009492e-07
test_15_segundos,GS,37,0,2.865845282600252e-05,2.6895221279907815e-05,1.1086316300005714e-07
test_15_segundos,GS,37,1,2.866070616899886e-05,2.6897340607356078e-05,1.1087150500010794e-07
test_15_segundos,GS,37,2,2.8660518481002367e-05,2.6897164073631224e-05,1.1087081100012892e-07
test_15_segundos,GS,37,3,2.866269390899994e-05,2.6899210135884294e-05,1.108788650000872e-07
test_15_segundos,GS,37,4,2.8660696084001623e-05,2.6897331122000814e-05,1.1087146800019092e-07
test_15_segundos,GS,37,5,2.8660305605998976e-05,2.6896963854833574e-05,1.108700230000384e-07
test_15_segundos,GS,37,6,2.865918135200142e-05,2.6895906468367753e-05,1.1086586000001557e-07
test_15_segundos,GS,37,7,2.8661082028001676e-05,2.6897694122833508e-05,1.1087289700012146e-07
test_15_segundos,GS,37,8,2.8661742673002078e-05,2.6898315454283977e-05,1.1087534300012122e-07
test_15_segundos,GS,37,9,2.8658250785001553e-05,2.689503124568008e-05,1.1086241500008788e-07
test_15_segundos,GS,38,0,2.3249564381001644e-05,2.1807149902872087e-05,9.083429600002281e-08
test_15_segundos,GS,38,1,2.3251648590000905e-05,2.180911082045796e-05,9.084201500015807e-08
test_15_segundos,GS,38,2,2.3253117569001873e-05,2.181049287050584e-05,9.084745500017102e-08
test_15_segundos,GS,38,3,2.324913499900268e-05,2.1806745936186017e-05,9.083270600018963e-08
test_15_segundos,GS,38,4,2.3251474182000195e-05,2.1808946730049464e-05,9.084136900019447e-08
test_15_segundos,GS,38,5,2.3253203790000936e-05,2.181057400645086e-05,9.084777500005699e-08
test_15_segundos,GS,38,6,2.3252418508000092e-05,2.1809835172365816e-05,9.084486700004432e-08
test_15_segundos,GS,38,7,2.3250286562001514e-05,2.18078293568926e-05,9.083697100000128e-08
test_15_segundos,GS,38,8,2.325295314800131e-05,2.181033818332341e-05,9.084684600012445e-08
test_15_segundos,GS,38,9,2.325098733600295e-05,2.180848868770801e-05,9.083956600017089e-08
test_15_segundos,GS,39,0,1.8866503836000893e-05,1.7683334948652283e-05,7.460116300010353e-08
test_15_segundos,GS,39,1,1.8866104420003004e-05,1.7682959140401716e-05,7.45996840000214e-08
test_15_segundos,GS,39,2,1.8867075903001814e-05,1.7683873171562994e-05,7.460328200017442e-08
test_15_segundos,GS,39,3,1.886907558099895e-05,1.7685754580831295e-05,7.461068800003294e-08
test_15_segundos,GS,39,4,1.8866474475001096e-05,1.7683307295026746e-05,7.460105400005496e-08
test_15_segundos,GS,39,5,1.886901567299907e-05,1.7685698210326907e-05,7.461046600009714e-08
test_15_segundos,GS,39,6,1.8866921304001248e-05,1.7683727697651798e-05,7.460270900019363e-08
test_15_segundos,GS,39,7,1.886528001700198e-05,1.768218351205024e-05,7.459663000004314e-08
test_15_segundos,GS,39,8,1.886767126800076e-05,1.7684433309675876e-05,7.460548600017776e-08
test_15_segundos,GS,39,9,1.886747509600218e-05,1.7684248737881206e-05,7.460476000018847e-08
test_15_segundos,GS,40,0,1.53121665040009e-05,1.4339158398138504e-05,6.143702600000869e-08
test_15_segundos,GS,40,1,1.53120815280021e-05,1.4339078445221143e-05,6.143671200009755e-08
test_15_segundos,GS,40,2,1.5311711891001934e-05,1.4338730681283637e-05,6.143534300013208e-08
test_15_segundos,GS,40,3,1.5312153495999756e-05,1.4339146174720426e-05,6.143697799999327e-08
test_15_segundos,GS,40,4,1.531274219699923e-05,1.4339700054650831e-05,6.143915800009732e-08
test_15_segundos,GS,40,5,1.5314706101000907e-05,1.4341547870961601e-05,6.144643200007606e-08
test_15_segundos,GS,40,6,1.531108022200138e-05,1.4338136350623918e-05,6.143300300019347e-08
test_15_segundos,GS,40,7,1.5311673991000844e-05,1.4338695003598926e-05,6.143520200007323e-08
test_15_segundos,GS,40,8,1.531270933500022e-05,1.4339669143074039e-05,6.14390370000991e-08
test_15_segundos,GS,40,9,1.5313056628001395e-05,1.43399958948959e-05,6.144032300005146e-08
test_15_segundos,GS,41,0,1.243062897800282e-05,1.162700399212048e-05,5.076080400001452e-08
test_15_segundos,GS,41,1,1.2430820278001463e-05,1.1627184035605646e-05,5.076151300014743e-08
test_15_segundos,GS,41,2,1.2431642161001271e-05,1.1627957680564668e-05,5.0764558000163454e-08
test_15_segundos,GS,41,3,1.2430235277001157e-05,1.162663339754714e-05,5.075934499999303e-08
test_15_segundos,GS,41,4,1.2430815451001091e-05,1.162717947705403e-05,5.0761495000006124e-08
test_15_segundos,GS,41,5,1.2430471725000832e-05,1.1626855953156945e-05,5.076022200007149e-08
test_15_segundos,GS,41,6,1.2432020126001836e-05,1.1628313436602795e-05,5.076595900013921e-08
test_15_segundos,GS,41,7,1.2431840106000665e-05,1.162814398561166e-05,5.0765292000046897e-08
test_15_segundos,GS,41,8,1.2431645462000488e-05,1.1627960777793955e-05,5.076457100018118e-08
test_15_segundos,GS,41,9,1.2431253383002422e-05,1.1627591699382432e-05,5.0763118000134513e-08
test_15_segundos,GS,42,0,1.0095502599000725e-05,9.427561938101875e-06,4.210284200011766e-08
test_15_segundos,GS,42,1,1.009652714100029e-05,9.428527474236942e-06,4.2106642999997085e-08
test_15_segundos,GS,42,2,1.0097133402003076e-05,9.429098817373183e-06,4.210889200002843e-08
test_15_segundos,GS,42,3,1.0096795416996801e-05,9.428780321981501e-06,4.210763800008635e-08
test_15_segundos,GS,42,4,1.0097221342000835e-05,9.429181702672854e-06,4.210921800010606e-08
test_15_segundos,GS,42,5,1.0096524065000752e-05,9.428524601025318e-06,4.210663100004744e-08
test_15_segundos,GS,42,6,1.0096478795999951e-05,9.42848192516841e-06,4.210646300010189e-08
test_15_segundos,GS,42,7,1.0096275575000597e-05,9.428290406114024e-06,4.210570900015781e-08
test_15_segundos,GS,42,8,1.0096140915001882e-05,9.42816349836817e-06,4.210521000001105e-08
test_15_segundos,GS,42,9,1.0096581277000417e-05,9.428578505227858e-06,4.210684300016976e-08
test_15_segundos,GS,43,0,8.204912508001213e-06,7.645374859468145e-06,3.5087376000107404e-08
test_15_segundos,GS,43,1,8.203983201999446e-06,7.644498637249407e-06,3.508392700012422e-08
test_15_segundos,GS,43,2,8.205400587000752e-06,7.645835036022017e-06,3.5089188000093224e-08
test_15_segundos,GS,43,3,8.204715919000614e-06,7.64518948649675e-06,3.50866470001307e-08
test_15_segundos,GS,43,4,8.204221357002232e-06,7.644723185392765e-06,3.508481100002875e-08
test_15_segundos,GS,43,5,8.20443027299954e-06,7.644920174623194e-06,3.508558700016963e-08
test_15_segundos,GS,43,6,8.204448553001821e-06,7.644937418847526e-06,3.5085655000028845e-08
test_15_segundos,GS,43,7,8.204448644001444e-06,7.644937502001686e-06,3.5085655000028845e-08
test_15_segundos,GS,43,8,8.204582642000962e-06,7.64506384168915e-06,3.5086152000039436e-08
test_15_segundos,GS,43,9,8.204498582999029e-06,7.644984563129318e-06,3.508584000004762e-08
test_15_segundos,GS,44,0,6.6716994490022345e-06,6.1992392046922675e-06,2.9394756000155134e-08
test_15_segundos,GS,44,1,6.671936812000022e-06,6.199463160653764e-06,2.9395638000140334e-08
test_15_segundos,GS,44,2,6.6719028700002576e-06,6.199431148341082e-06,2.939551200001854e-08
test_15_segundos,GS,44,3,6.671360701002274e-06,6.1989195788055424e-06,2.939349800015756e-08
test_15_segundos,GS,44,4,6.671644490000597e-06,6.199187330082083e-06,2.9394552000143806e-08
test_15_segundos,GS,44,5,6.671425874999726e-06,6.1989810658675935e-06,2.939374000015399e-08
test_15_segundos,GS,44,6,6.671744063001375e-06,6.199281284883487e-06,2.939492200018136e-08
test_15_segundos,GS,44,7,6.672031086000412e-06,6.199552128374256e-06,2.939598800011725e-08
test_15_segundos,GS,44,8,6.672209065000629e-06,6.1997200576186326e-06,2.93966490000179e-08
test_15_segundos,GS,44,9,6.672001530000823e-06,6.19952422369783e-06,2.9395878000000597e-08
test_15_segundos,GS,45,0,5.429605394001184e-06,5.026715023538468e-06,2.4779190000009596e-08
test_15_segundos,GS,45,1,5.429564437999031e-06,5.026676336458805e-06,2.4779038000069184e-08
test_15_segundos,GS,45,2,5.429940231000077e-06,5.027031250912751e-06,2.4780434999989442e-08
test_15_segundos,GS,45,3,5.429588987000575e-06,5.026699540517407e-06,2.4779129000193287e-08
test_15_segundos,GS,45,4,5.429474164001118e-06,5.026591082694741e-06,2.477870200017808e-08
test_15_segundos,GS,45,5,5.430095797000914e-06,5.027178197918448e-06,2.478101300009382e-08
test_15_segundos,GS,45,6,5.430150584998593e-06,5.027229960320024e-06,2.4781217000105146e-08
test_15_segundos,GS,45,7,5.430109414001182e-06,5.027191085667679e-06,2.478106400009665e-08
test_15_segundos,GS,45,8,5.429873309000736e-06,5.02696809810853e-06,2.4780186000166946e-08
test_15_segundos,GS,45,9,5.429828956002059e-06,5.026926183407504e-06,2.4780020999991964e-08
test_15_segundos,GS,46,0,4.4249298490004065e-06,4.076702494686289e-06,2.1039526000099854e-08
test_15_segundos,GS,46,1,4.424511099999695e-06,4.076305795347614e-06,2.1037965000072698e-08
test_15_segundos,GS,46,2,4.424630564999057e-06,4.0764189730775515e-06,2.1038411000080456e-08
test_15_segundos,GS,46,3,4.424550778999825e-06,4.076343409017226e-06,2.1038113000174455e-08
test_15_segundos,GS,46,4,4.424655187998633e-06,4.076442313271031e-06,2.103850199998772e-08
test_15_segundos,GS,46,5,4.424564210001145e-06,4.076356112092444e-06,2.1038163000109203e-08
test_15_segundos,GS,46,6,4.4247459140020164e-06,4.076528252265166e-06,2.1038841000083075e-08
test_15_segundos,GS,46,7,4.424307018999793e-06,4.0761124723141156e-06,2.1037204000085713e-08
test_15_segundos,GS,46,8,4.424879834997336e-06,4.076655130135816e-06,2.1039340000012993e-08
test_15_segundos,GS,46,9,4.424464652001117e-06,4.076261816185139e-06,2.1037792000003566e-08
test_15_segundos,GS,47,0,3.61307671600175e-06,3.3053431917569375e-06,1.8003119999984718e-08
test_15_segundos,GS,47,1,3.6132914190018526e-06,3.305547560543656e-06,1.800392500014847e-08
test_15_segundos,GS,47,2,3.6134235650021445e-06,3.305673334092919e-06,1.800442000002289e-08
test_15_segundos,GS,47,3,3.6130422380016916e-06,3.3053103812653227e-06,1.8002991000092353e-08
test_15_segundos,GS,47,4,3.6131601800016487e-06,3.305422643505259e-06,1.8003433000044616e-08
test_15_segundos,GS,47,5,3.6131355750003847e-06,3.305399230082908e-06,1.800334100006927e-08
test_15_segundos,GS,47,6,3.613205298002022e-06,3.305465585855266e-06,1.8003602000058253e-08
test_15_segundos,GS,47,7,3.613503094000264e-06,3.3057490375096532e-06,1.8004718000145734e-08
test_15_segundos,GS,47,8,3.6135999590006327e-06,3.305841226355918e-06,1.8005080000072296e-08
test_15_segundos,GS,47,9,3.613197055999794e-06,3.3054577553230094e-06,1.8003571000116056e-08
test_15_segundos,GS,48,0,2.959900323001017e-06,2.6803351610205545e-06,1.554281600017575e-08
test_15_segundos,GS,48,1,2.9599266310019066e-06,2.6803604714559156e-06,1.5542916000045245e-08
test_15_segundos,GS,48,2,2.9597755990003313e-06,2.680215265584107e-06,1.5542344000132532e-08
test_15_segundos,GS,48,3,2.959803679000557e-06,2.680242244951781e-06,1.554245000019369e-08
test_15_segundos,GS,48,4,2.9598966180002063e-06,2.6803316028809046e-06,1.5542802000089936e-08
test_15_segundos,GS,48,5,2.959782471003935e-06,2.680221861732824e-06,1.554237000016799e-08
test_15_segundos,GS,48,6,2.9600517640019513e-06,2.6804807545144263e-06,1.5543389000156546e-08
test_15_segundos,GS,48,7,2.959808414003325e-06,2.6802467813777034e-06,1.554246800011816e-08
test_15_segundos,GS,48,8,2.959866417001739e-06,2.6803025642334956e-06,1.5542688000134627e-08
test_15_segundos,GS,48,9,2.9600811069972294e-06,2.6805089475607938e-06,1.5543500000124444e-08
test_15_segundos,GS,49,0,2.4346937520009935e-06,2.173518328408048e-06,1.3547764000053364e-08
test_15_segundos,GS,49,1,2.4349276580006517e-06,2.1737452077419172e-06,1.3548657000136966e-08
test_15_segundos,GS,49,2,2.4346754710028183e-06,2.173500590624001e-06,1.354769400005798e-08
test_15_segundos,GS,49,3,2.434734902000485e-06,2.173558243355128e-06,1.3547921000117355e-08
test_15_segundos,GS,49,4,2.43457672500068e-06,2.173404818201768e-06,1.3547317000194362e-08
test_15_segundos,GS,49,5,2.434819645001106e-06,2.1736404263249893e-06,1.3548245000058814e-08
test_15_segundos,GS,49,6,2.434825599999089e-06,2.173646201351307e-06,1.3548267000038777e-08
test_15_segundos,GS,49,7,2.4346251690012948e-06,2.173451832195798e-06,1.3547501999996298e-08
test_15_segundos,GS,49,8,2.434357437001178e-06,2.1731921452604715e-06,1.354648000002033e-08
